sa2_code,sa2_name,state_name,remoteness,remoteness_score,analysis_year,sa4_name,gccsa_name,coping_capacity,adaptive_capacity,andri,social_character,economic_capital,planning_build_environment,emergency_services,information_access,govt_leadership,community_social_engagement,community_capital,andri_quartile,coping_capacity_quartile,adaptive_capacity_quartile,lga_names
801091100,Curtin,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4462,0.8131,0.7301,0.6356,0.6170,0.0879,0.2846,0.5987,0.7008,0.8688,0.8229,H75,LC,HA,Unincorporated ACT
603021070,Cygnet,TAS,Inner regional,2,2024,South East,Rest of Tas.,0.4119,0.5052,0.4953,0.6552,0.7103,0.3703,0.2458,0.0085,0.5652,0.4628,0.7082,L25,LC,MA,Huon Valley; Kingborough
306041164,Daintree,QLD,Outer regional,3,2024,Cairns,Rest of Qld,0.4006,0.5749,0.5402,0.6109,0.6748,0.6159,0.3945,0.1135,0.6310,0.5033,0.2933,M50,LC,MA,Douglas
311061329,Daisy Hill,QLD,Metropolitan,1,2024,Logan - Beaudesert,Greater Brisbane,0.5843,0.5339,0.5962,0.5628,0.7082,0.5257,0.4398,0.5997,0.5646,0.5221,0.4468,M50,MC,MA,Logan
314021576,Dakabin,QLD,Metropolitan,1,2024,Moreton Bay - South,Greater Brisbane,0.4191,0.4147,0.4337,0.3987,0.3871,0.4068,0.3565,0.6039,0.4361,0.4682,0.4615,L25,LC,LA,Moreton Bay
318011463,Dalrymple,QLD,Remote,4,2024,Townsville,Rest of Qld,0.4168,0.5001,0.4937,0.8942,0.5552,0.4740,0.4055,0.0866,0.5479,0.4785,0.3891,L25,LC,MA,Charters Towers
702031058,Daly,NT,Remote,4,2024,Northern Territory - Outback,Rest of NT,0.1179,0.1463,0.1292,0.4550,0.3624,0.1559,0.1321,0.0360,0.1454,0.3046,0.2227,L25,LC,LA,West Daly; Victoria Daly; Unincorporated NT
501021251,Dalyellup,WA,Inner regional,2,2024,Bunbury,Rest of WA,0.5858,0.4684,0.5502,0.5376,0.5965,0.7287,0.2523,0.7201,0.4961,0.4907,0.5470,M50,MC,LA,Capel
212041563,Dandenong - North,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.3161,0.5768,0.5070,0.1773,0.5751,0.1883,0.5349,0.6466,0.7807,0.2594,0.2558,L25,LC,MA,Greater Dandenong
212041312,Dandenong North,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.3970,0.5431,0.5159,0.3559,0.6229,0.1764,0.5377,0.6466,0.7660,0.2131,0.3212,L25,LC,MA,Greater Dandenong
212041564,Dandenong - South,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.3835,0.5811,0.5374,0.2134,0.6787,0.3405,0.5299,0.6466,0.7967,0.2403,0.2206,M50,LC,MA,Greater Dandenong
107011131,Dapto - Avondale,NSW,Metropolitan,1,2024,Illawarra,Rest of NSW,0.6885,0.5510,0.6634,0.5364,0.7476,0.5134,0.5724,0.6798,0.5743,0.5422,0.5145,M50,HC,MA,Wollongong
501021010,Dardanup,WA,Inner regional,2,2024,Bunbury,Rest of WA,0.5384,0.5856,0.6105,0.9049,0.8108,0.6057,0.2506,0.1778,0.5100,0.7064,0.5959,M50,MC,MA,Dardanup
317011446,Darling Heights,QLD,Inner regional,2,2024,Toowoomba,Rest of Qld,0.4712,0.5569,0.5584,0.3118,0.5980,0.6371,0.4554,0.5966,0.6373,0.4567,0.3293,M50,LC,MA,Toowoomba
117031329,Darlinghurst,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.6651,0.8671,0.8763,0.5916,0.5604,0.4227,0.6334,0.7389,0.8822,0.6783,0.6130,H75,HC,HA,Sydney
310011271,Darra - Sumner,QLD,Metropolitan,1,2024,Ipswich,Greater Brisbane,0.6376,0.4834,0.5876,0.3888,0.8147,0.5533,0.4545,0.6180,0.6885,0.2189,0.6042,M50,MC,MA,Brisbane
701011002,Darwin City,NT,Outer regional,3,2024,Darwin,Greater Darwin,0.3593,0.4953,0.4661,0.5316,0.4691,0.0994,0.5159,0.5779,0.4856,0.5607,0.4114,L25,LC,MA,Darwin Waterfront Precinct; Darwin
402021029,Davoren Park,SA,Metropolitan,1,2024,Adelaide - North,Greater Adelaide,0.3909,0.3793,0.3964,0.1545,0.5776,0.5215,0.5194,0.6544,0.5974,0.1458,0.2695,L25,LC,LA,Playford
502011021,Dawesville - Bouvard,WA,Metropolitan,1,2024,Mandurah,Greater Perth,0.4647,0.4364,0.4694,0.6146,0.6293,0.6815,0.2563,0.4083,0.4281,0.5238,0.4517,L25,LC,LA,Mandurah
314011384,Dayboro,QLD,Metropolitan,1,2024,Moreton Bay - South,Greater Brisbane,0.6374,0.6936,0.7377,0.8423,0.8853,0.3643,0.3447,0.6039,0.6341,0.7366,0.5344,H75,MC,HA,Moreton Bay
201021011,Daylesford,VIC,Inner regional,2,2024,Ballarat,Rest of Vic.,0.6933,0.6313,0.7234,0.7068,0.7521,0.2398,0.5745,0.6574,0.6564,0.5779,0.9110,H75,HC,MA,Hepburn; Moorabool
302041043,Deagon,QLD,Metropolitan,1,2024,Brisbane - North,Greater Brisbane,0.6969,0.5368,0.6579,0.6219,0.7746,0.4667,0.4391,0.6180,0.6444,0.4041,0.7806,M50,HC,MA,Brisbane
801061062,Deakin,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.5065,0.9299,0.8411,0.5866,0.6738,0.2223,0.2749,0.5987,0.8218,0.9034,0.8086,H75,MC,HA,Unincorporated ACT
313041373,Deception Bay,QLD,Metropolitan,1,2024,Moreton Bay - North,Greater Brisbane,0.5810,0.3926,0.4936,0.3507,0.7183,0.6249,0.4236,0.6039,0.4903,0.3431,0.5550,L25,MC,LA,Moreton Bay
318021583,Deeragun - Jensen,QLD,Outer regional,3,2024,Townsville,Rest of Qld,0.5321,0.6060,0.6219,0.5179,0.7265,0.7094,0.4669,0.5966,0.6606,0.5199,0.2284,M50,MC,MA,Townsville
213011569,Deer Park,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.4060,0.4799,0.4747,0.3046,0.7234,0.1989,0.4959,0.6556,0.6785,0.2283,0.3134,L25,LC,MA,Brimbank
122031695,Dee Why - North,NSW,Metropolitan,1,2024,Sydney - Northern Beaches,Greater Sydney,0.4838,0.6996,0.6661,0.4571,0.6378,0.1600,0.4034,0.7198,0.6730,0.6886,0.5578,M50,MC,HA,Northern Beaches
122031694,Dee Why (South) - North Curl Curl,NSW,Metropolitan,1,2024,Sydney - Northern Beaches,Greater Sydney,0.6740,0.7350,0.7868,0.6210,0.7066,0.4113,0.4034,0.7198,0.7168,0.6899,0.6650,H75,HC,HA,Northern Beaches
201011006,Delacombe,VIC,Inner regional,2,2024,Ballarat,Rest of Vic.,0.7094,0.6445,0.7418,0.4950,0.6664,0.6741,0.6028,0.7024,0.7084,0.5216,0.5634,H75,HC,MA,Ballarat
213011331,Delahey,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.5593,0.3857,0.4779,0.3176,0.6814,0.8197,0.4967,0.6556,0.5602,0.2201,0.3537,L25,MC,LA,Brimbank
602021054,Deloraine,TAS,Outer regional,3,2024,Launceston and North East,Rest of Tas.,0.3621,0.5711,0.5214,0.5695,0.5629,0.1883,0.4964,0.0076,0.6522,0.4621,0.6736,L25,LC,MA,West Tamar; Meander Valley
123021703,Denham Court - Bardia,NSW,Metropolitan,1,2024,Sydney - Outer South West,Greater Sydney,0.4446,0.4473,0.4682,0.5090,0.4870,0.6298,0.5620,0.6570,0.6845,0.1474,0.0944,L25,LC,LA,Campbelltown (NSW); Liverpool
109031182,Deniliquin,NSW,Inner regional,2,2024,Murray,Rest of NSW,0.6451,0.5565,0.6438,0.5431,0.7172,0.5629,0.5034,0.5849,0.5611,0.5731,0.5775,M50,MC,MA,Edward River
109031183,Deniliquin Surrounds,NSW,Outer regional,3,2024,Murray,Rest of NSW,0.4452,0.5379,0.5332,0.8164,0.4931,0.4010,0.4974,0.1130,0.5922,0.4883,0.5792,M50,LC,MA,Murray River; Edward River
126021722,Denistone,NSW,Metropolitan,1,2024,Sydney - Ryde,Greater Sydney,0.5961,0.5686,0.6270,0.6015,0.7505,0.1744,0.4603,0.7176,0.6540,0.4541,0.6767,M50,MC,MA,Ryde
801101136,Denman Prospect,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.2743,0.3855,0.3543,0.6206,0.3972,0.0602,0.2031,0.5987,0.6757,0.0237,0.4303,L25,LC,LA,Unincorporated ACT
509011228,Denmark,WA,Outer regional,3,2024,Western Australia - Wheat Belt,Rest of WA,0.4949,0.5650,0.5751,0.6974,0.7302,0.6263,0.2711,0.1338,0.5692,0.5782,0.6382,M50,MC,MA,Denmark
510011263,Derby - West Kimberley,WA,Very remote,5,2024,,Rest of WA,0.1908,0.2551,0.2311,0.4662,0.3685,0.4178,0.2908,0.0712,0.3256,0.2928,0.1240,L25,LC,LA,Derby-West Kimberley
213011570,Derrimut,VIC,Metropolitan,1,2024,Melbourne - West,Greater Melbourne,0.5720,0.5203,0.5803,0.4063,0.7628,0.7995,0.4951,0.6556,0.7258,0.2343,0.2602,M50,MC,MA,Brimbank
601031016,Derwent Park - Lutana,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.5013,0.4176,0.4728,0.3230,0.7088,0.3535,0.7457,0.4004,0.5902,0.2404,0.6330,L25,MC,LA,Glenorchy
603011066,Derwent Valley,TAS,Inner regional,2,2024,South East,Rest of Tas.,0.3621,0.5081,0.4764,0.8101,0.7258,0.3025,0.1715,0.0080,0.5799,0.4460,0.5714,L25,LC,MA,Southern Midlands; Derwent Valley; Central Highlands (Tas.); Huon Valley
604021085,Devonport,TAS,Outer regional,3,2024,West and North West,Rest of Tas.,0.4698,0.3779,0.4300,0.3588,0.7181,0.2741,0.6353,0.3913,0.4930,0.3081,0.6468,L25,LC,LA,Devonport
505021301,Dianella - North,WA,Metropolitan,1,2024,Perth - North West,Greater Perth,0.6884,0.4572,0.5964,0.5521,0.8846,0.5582,0.2254,0.7444,0.5009,0.4610,0.6483,M50,HC,LA,Stirling
505021302,Dianella - South,WA,Metropolitan,1,2024,Perth - North West,Greater Perth,0.4367,0.4574,0.4719,0.4599,0.6618,0.1259,0.2264,0.7444,0.5017,0.4602,0.6688,L25,LC,LA,Stirling
801051054,Dickson,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.3608,0.7670,0.6607,0.4953,0.4640,0.0983,0.2652,0.5987,0.8692,0.4994,0.7187,M50,LC,HA,Unincorporated ACT
316071546,Diddillibah - Rosemount,QLD,Metropolitan,1,2024,Sunshine Coast,Rest of Qld,0.6980,0.7014,0.7760,0.7389,0.7473,0.5715,0.4340,0.5994,0.6398,0.7433,0.6624,H75,HC,HA,Sunshine Coast
210041539,Diggers Rest,VIC,Metropolitan,1,2024,Melbourne - North West,Greater Melbourne,0.6027,0.5918,0.6469,0.5993,0.6675,0.4090,0.4460,0.7731,0.7199,0.3947,0.4049,M50,MC,MA,Melton
602031058,Dilston - Lilydale,TAS,Inner regional,2,2024,Launceston and North East,Rest of Tas.,0.5658,0.6612,0.6778,0.8772,0.7941,0.4274,0.5790,0.0122,0.6890,0.5864,0.5788,M50,MC,HA,Launceston; Break O'Day; Northern Midlands; Dorset
212041313,Dingley Village,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.6569,0.6783,0.7371,0.6750,0.9020,0.2504,0.5320,0.5593,0.6924,0.6154,0.7178,H75,MC,HA,Kingston (Vic.)
206041118,Docklands,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.5931,0.7454,0.7517,0.4586,0.4631,0.3884,0.6211,1.0000,0.9344,0.3370,0.3557,H75,MC,HA,Melbourne
601061034,Dodges Ferry - Lewisham,TAS,Inner regional,2,2024,Hobart,Greater Hobart,0.5503,0.5518,0.5921,0.7054,0.7140,0.5662,0.5158,0.0109,0.6562,0.4160,0.6281,M50,MC,MA,Sorell
207021157,Doncaster,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.5246,0.5398,0.5712,0.3717,0.7004,0.1955,0.5443,0.7046,0.6654,0.3765,0.5862,M50,MC,MA,Manningham; Boroondara; Whitehorse
207021424,Doncaster East - North,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.7716,0.5962,0.7431,0.4884,0.7997,0.6877,0.5428,0.7046,0.6813,0.4669,0.6155,H75,HC,MA,Manningham
207021425,Doncaster East - South,VIC,Metropolitan,1,2024,Melbourne - Inner East,Greater Melbourne,0.6834,0.4972,0.6222,0.3824,0.7356,0.5997,0.5463,0.7046,0.6266,0.3503,0.5907,M50,HC,MA,Manningham
501031018,Donnybrook - Balingup,WA,Inner regional,2,2024,Bunbury,Rest of WA,0.4941,0.5183,0.5414,0.7028,0.6993,0.5967,0.2429,0.1485,0.4795,0.6159,0.7311,M50,MC,MA,Donnybrook-Balingup
211021261,Donvale - Park Orchards,VIC,Metropolitan,1,2024,Melbourne - Outer East,Greater Melbourne,0.6793,0.6462,0.7263,0.6054,0.8541,0.2136,0.5410,0.7046,0.6033,0.6892,0.7358,H75,HC,HA,Manningham
310011563,Doolandella,QLD,Metropolitan,1,2024,Ipswich,Greater Brisbane,0.4838,0.4984,0.5224,0.3467,0.5240,0.5254,0.4524,0.6180,0.6763,0.2716,0.4249,M50,MC,MA,Brisbane
116011306,Doonside - Woodcroft,NSW,Metropolitan,1,2024,Sydney - Blacktown,Greater Sydney,0.5877,0.4321,0.5252,0.4475,0.6017,0.5740,0.5298,0.7082,0.5738,0.2975,0.4109,M50,MC,LA,Blacktown
209041527,Doreen - North,VIC,Metropolitan,1,2024,Melbourne - North East,Greater Melbourne,0.7028,0.4643,0.6094,0.5769,0.6299,0.7378,0.5241,0.7337,0.5940,0.3333,0.5153,M50,HC,LA,Whittlesea
209041528,Doreen - South,VIC,Metropolitan,1,2024,Melbourne - North East,Greater Melbourne,0.5050,0.4672,0.5100,0.5284,0.5949,0.2141,0.5251,0.7337,0.6033,0.3247,0.4353,L25,MC,LA,Whittlesea
104021087,Dorrigo,NSW,Inner regional,2,2024,Coffs Harbour - Grafton,Rest of NSW,0.5314,0.5831,0.6053,0.6633,0.5058,0.6846,0.6328,0.1261,0.6495,0.4909,0.6041,M50,MC,MA,Clarence Valley; Coffs Harbour; Bellingen
118011650,Double Bay - Darling Point,NSW,Metropolitan,1,2024,Sydney - Eastern Suburbs,Greater Sydney,0.5493,0.8043,0.7719,0.5030,0.6285,0.2890,0.3332,0.7266,0.7971,0.6974,0.6710,H75,MC,HA,Woollahra
318021474,Douglas,QLD,Outer regional,3,2024,Townsville,Rest of Qld,0.5399,0.5238,0.5670,0.4677,0.5891,0.7991,0.4717,0.5966,0.5186,0.5702,0.3374,M50,MC,MA,Townsville
123031446,Douglas Park - Appin,NSW,Metropolitan,1,2024,Sydney - Outer South West,Greater Sydney,0.7503,0.6036,0.7360,0.7917,0.7270,0.6288,0.5414,0.7078,0.5478,0.6871,0.5028,H75,HC,MA,Wollondilly
118011344,Dover Heights,NSW,Metropolitan,1,2024,Sydney - Eastern Suburbs,Greater Sydney,0.6235,0.7291,0.7557,0.5965,0.6451,0.4742,0.3293,0.7351,0.7175,0.6770,0.5974,H75,MC,HA,Waverley
212021295,Doveton,VIC,Metropolitan,1,2024,Melbourne - South East,Greater Melbourne,0.3733,0.3844,0.3927,0.1885,0.5471,0.1264,0.5383,0.7825,0.6464,0.0736,0.4569,L25,LC,LA,Casey
509021238,Dowerin,WA,Outer regional,3,2024,Western Australia - Wheat Belt,Rest of WA,0.2860,0.4980,0.4391,0.7471,0.4697,0.0791,0.2608,0.1106,0.5438,0.4804,0.6939,L25,LC,MA,Wyalkatchem; Dowerin; Wongan-Ballidu; Koorda; Goomalling
801051055,Downer,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.3120,0.7437,0.6246,0.4875,0.4380,0.0063,0.2650,0.5987,0.8419,0.4997,0.7332,M50,LC,HA,Unincorporated ACT
317011447,Drayton - Harristown,QLD,Inner regional,2,2024,Toowoomba,Rest of Qld,0.4355,0.5866,0.5637,0.2861,0.6813,0.3366,0.4565,0.5966,0.6421,0.5098,0.3540,M50,LC,MA,Toowoomba
701041037,Driver,NT,Outer regional,3,2024,Darwin,Greater Darwin,0.3543,0.3268,0.3437,0.4015,0.5327,0.1422,0.4396,0.5792,0.3453,0.4152,0.3862,L25,LC,LA,Palmerston
214021377,Dromana,VIC,Metropolitan,1,2024,Mornington Peninsula,Greater Melbourne,0.5916,0.5479,0.6098,0.5939,0.7246,0.1429,0.5439,0.7001,0.6124,0.4772,0.7214,M50,MC,MA,Mornington Peninsula
205011076,Drouin,VIC,Inner regional,2,2024,Latrobe - Gippsland,Rest of Vic.,0.7234,0.6359,0.7435,0.6005,0.7082,0.5032,0.5761,0.6871,0.6325,0.6242,0.6244,H75,HC,MA,Baw Baw
120011385,Drummoyne - Rodd Point,NSW,Metropolitan,1,2024,Sydney - Inner West,Greater Sydney,0.7398,0.7056,0.8027,0.6255,0.7233,0.4618,0.4924,0.7146,0.6927,0.6696,0.7160,H75,HC,HA,Canada Bay
105031100,Dubbo - East,NSW,Inner regional,2,2024,Far West and Orana,Rest of NSW,0.6381,0.5049,0.6032,0.5554,0.7441,0.6381,0.6482,0.6285,0.4935,0.5686,0.3587,M50,MC,MA,Dubbo
105031101,Dubbo - South,NSW,Inner regional,2,2024,Far West and Orana,Rest of NSW,0.5912,0.5449,0.6075,0.5041,0.6662,0.5826,0.6470,0.6285,0.5428,0.5770,0.3632,M50,MC,MA,Dubbo
105031103,Dubbo Surrounds,NSW,Inner regional,2,2024,Far West and Orana,Rest of NSW,0.6078,0.6927,0.7216,0.9246,0.7482,0.6413,0.6498,0.4364,0.6245,0.7493,0.2870,H75,MC,HA,Cabonne; Dubbo
105031102,Dubbo - West,NSW,Inner regional,2,2024,Far West and Orana,Rest of NSW,0.5699,0.4606,0.5367,0.5174,0.6363,0.5954,0.6449,0.6285,0.5395,0.4102,0.3184,M50,MC,LA,Dubbo
801081092,Duffy,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4169,0.7792,0.6930,0.6825,0.5126,0.0778,0.2620,0.5987,0.6925,0.8153,0.8108,M50,LC,HA,Unincorporated ACT
120031394,Dulwich Hill - Lewisham,NSW,Metropolitan,1,2024,Sydney - Inner West,Greater Sydney,0.6711,0.5677,0.6658,0.4989,0.6099,0.4605,0.4715,0.7266,0.6572,0.4473,0.7577,M50,HC,MA,Inner West
505011072,Duncraig,WA,Metropolitan,1,2024,Perth - North West,Greater Perth,0.5573,0.5589,0.6006,0.7064,0.8503,0.1298,0.2342,0.7590,0.4512,0.7366,0.6768,M50,MC,MA,Joondalup
106011110,Dungog,NSW,Inner regional,2,2024,Hunter Valley exc Newcastle,Rest of NSW,0.8047,0.6320,0.7886,0.7955,0.7721,0.6311,0.5503,0.6247,0.6252,0.6277,0.7519,H75,HC,MA,Dungog
801011006,Dunlop,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.4973,0.7577,0.7138,0.6326,0.6140,0.2568,0.2667,0.5987,0.7561,0.6718,0.7134,H75,MC,HA,Unincorporated ACT
801051125,Duntroon,ACT,Metropolitan,1,2024,Australian Capital Territory,Australian Capital Territory,0.3193,0.5503,0.4893,0.9659,0.1418,0.0402,0.2645,0.5987,0.5689,0.5488,0.5882,L25,LC,MA,Unincorporated ACT
310011272,Durack,QLD,Metropolitan,1,2024,Ipswich,Greater Brisbane,0.5201,0.4463,0.5022,0.2670,0.5214,0.7156,0.4529,0.6180,0.6241,0.2467,0.5776,L25,MC,LA,Brisbane
701041038,Durack - Marlow Lagoon,NT,Outer regional,3,2024,Darwin,Greater Darwin,0.5034,0.4021,0.4628,0.5944,0.6069,0.5559,0.4396,0.5792,0.3730,0.5311,0.3084,L25,MC,LA,Palmerston
115021297,Dural - Kenthurst - Wisemans Ferry,NSW,Metropolitan,1,2024,Sydney - Baulkham Hills and Hawkesbury,Greater Sydney,0.4737,0.7810,0.7196,0.7233,0.8368,0.4783,0.1850,0.2024,0.7614,0.7096,0.6232,H75,LC,HA,The Hills; Hawkesbury; Hornsby
311021307,Eagleby,QLD,Metropolitan,1,2024,Logan - Beaudesert,Greater Brisbane,0.4501,0.3828,0.4246,0.1991,0.6313,0.7028,0.4256,0.5997,0.5349,0.2540,0.3693,L25,LC,LA,Logan
302031037,Eagle Farm - Pinkenba,QLD,Metropolitan,1,2024,Brisbane - North,Greater Brisbane,0.5475,0.6079,0.6308,0.5319,0.6523,0.3399,0.4418,0.6180,0.7511,0.3759,0.5227,M50,MC,MA,Brisbane
306021146,Earlville - Bayview Heights,QLD,Outer regional,3,2024,Cairns,Rest of Qld,0.5816,0.6319,0.6648,0.5304,0.8073,0.5863,0.4688,0.5949,0.6596,0.5739,0.3359,M50,MC,MA,Cairns
119021662,Earlwood,NSW,Metropolitan,1,2024,Sydney - Inner South West,Greater Sydney,0.6287,0.4565,0.5637,0.5688,0.7849,0.6305,0.3719,0.6172,0.5408,0.3996,0.4903,M50,MC,LA,Canterbury-Bankstown
702041063,East Arnhem,NT,Very remote,5,2024,Northern Territory - Outback,Rest of NT,0.0712,0.1018,0.0829,0.2485,0.2510,0.1304,0.2124,0.0103,0.1019,0.2658,0.2016,L25,LC,LA,West Arnhem; East Arnhem
202011020,East Bendigo - Kennington,VIC,Inner regional,2,2024,Bendigo,Rest of Vic.,0.7693,0.6420,0.7745,0.4724,0.7507,0.6127,0.6182,0.6788,0.6179,0.6589,0.7647,H75,HC,MA,Greater Bendigo
305021115,East Brisbane,QLD,Metropolitan,1,2024,Brisbane Inner City,Greater Brisbane,0.6168,0.6660,0.7071,0.5397,0.6949,0.3782,0.4537,0.6180,0.7543,0.4900,0.7144,M50,MC,HA,Brisbane
501021015,East Bunbury - Glen Iris,WA,Inner regional,2,2024,Bunbury,Rest of WA,0.4605,0.4195,0.4555,0.4430,0.7929,0.2219,0.2526,0.6355,0.4518,0.4554,0.5416,L25,LC,LA,Bunbury
604021086,East Devonport,TAS,Outer regional,3,2024,West and North West,Rest of Tas.,0.4321,0.3605,0.4007,0.2743,0.6577,0.3285,0.6391,0.3913,0.5135,0.2399,0.5793,L25,LC,LA,Latrobe (Tas.); Devonport
507021164,East Fremantle,WA,Metropolitan,1,2024,Perth - South West,Greater Perth,0.5815,0.6464,0.6751,0.6749,0.8160,0.1350,0.2739,0.8059,0.5334,0.7927,0.6844,M50,MC,HA,East Fremantle
117011634,Eastlakes,NSW,Metropolitan,1,2024,Sydney - City and Inner South,Greater Sydney,0.5410,0.5351,0.5756,0.4012,0.7453,0.2323,0.5664,0.6846,0.6531,0.3865,0.5015,M50,MC,MA,Bayside (NSW)
312021343,East Mackay,QLD,Inner regional,2,2024,Mackay,Rest of Qld,0.6314,0.5165,0.6080,0.5392,0.7344,0.5584,0.4308,0.5966,0.5411,0.5222,0.5679,M50,MC,MA,Mackay
106021614,East Maitland - Metford,NSW,Metropolitan,1,2024,Hunter Valley exc Newcastle,Rest of NSW,0.7551,0.5903,0.7292,0.5648,0.7542,0.6497,0.5661,0.6774,0.5310,0.6853,0.6106,H75,HC,MA,Maitland
206041119,East Melbourne,VIC,Metropolitan,1,2024,Melbourne - Inner,Greater Melbourne,0.7140,0.9165,0.9386,0.6454,0.6882,0.1942,0.6334,1.0000,0.8822,0.7759,0.6018,H75,HC,HA,Melbourne
503021295,East Perth,WA,Metropolitan,1,2024,Perth - Inner,Greater Perth,0.5593,0.6047,0.6343,0.5059,0.5749,0.3565,0.3107,0.8901,0.6145,0.5892,0.4900,M50,MC,MA,Perth; Vincent
510021267,East Pilbara,WA,Very remote,5,2024,,Rest of WA,0.1627,0.2710,0.2329,0.5947,0.2162,0.2447,0.1916,0.1560,0.3599,0.2779,0.2248,L25,LC,LA,Port Hedland; East Pilbara
702011046,East Side,NT,Remote,4,2024,Northern Territory - Outback,Rest of NT,0.1683,0.4300,0.3483,0.4804,0.4898,0.0498,0.5291,0.1352,0.4563,0.4702,0.1154,L25,LC,LA,Alice Springs
506021119,East Victoria Park - Carlisle,WA,Metropolitan,1,2024,Perth - South East,Greater Perth,0.6060,0.4245,0.5291,0.5274,0.7140,0.4162,0.2873,0.7950,0.5170,0.3693,0.5539,M50,MC,LA,Victoria Park
126021723,Eastwood,NSW,Metropolitan,1,2024,Sydney - Ryde,Greater Sydney,0.6186,0.5453,0.6219,0.4064,0.6460,0.4976,0.4556,0.7171,0.7260,0.2872,0.5479,M50,MC,MA,Ryde; Parramatta
501021012,Eaton - Pelican Point,WA,Inner regional,2,2024,Bunbury,Rest of WA,0.6221,0.5161,0.6029,0.5550,0.7349,0.6609,0.2516,0.6719,0.4708,0.6239,0.6134,M50,MC,MA,Dardanup; Bunbury
314011385,Eatons Hill,QLD,Metropolitan,1,2024,Moreton Bay - South,Greater Brisbane,0.5961,0.6860,0.7107,0.8091,0.8284,0.2878,0.3534,0.6039,0.5554,0.8385,0.5761,M50,MC,HA,Moreton Bay
216011406,Echuca,VIC,Inner regional,2,2024,Shepparton,Rest of Vic.,0.7193,0.5732,0.6965,0.5299,0.7083,0.6585,0.5592,0.6215,0.5575,0.6121,0.7071,M50,HC,MA,Campaspe
101041023,Eden,NSW,Outer regional,3,2024,Capital Region,Rest of NSW,0.5623,0.5816,0.6192,0.4513,0.7178,0.3486,0.6033,0.5667,0.6306,0.5175,0.5377,M50,MC,MA,Bega Valley
311021308,Edens Landing - Holmview,QLD,Metropolitan,1,2024,Logan - Beaudesert,Greater Brisbane,0.4956,0.4324,0.4807,0.4003,0.5689,0.7013,0.4254,0.5997,0.5499,0.3353,0.3394,L25,MC,LA,Logan
127021514,Edensor Park,NSW,Metropolitan,1,2024,Sydney - South West,Greater Sydney,0.4502,0.3244,0.3829,0.3596,0.7723,0.7276,0.4447,0.5525,0.4574,0.2484,0.1376,L25,LC,LA,Fairfield
111021217,Edgeworth - Cameron Park,NSW,Metropolitan,1,2024,Newcastle and Lake Macquarie,Rest of NSW,0.7142,0.5588,0.6833,0.5821,0.6617,0.6673,0.5929,0.6548,0.5500,0.5944,0.6034,M50,HC,MA,Newcastle; Lake Macquarie
208031189,Edithvale - Aspendale,VIC,Metropolitan,1,2024,Melbourne - Inner South,Greater Melbourne,0.5664,0.7490,0.7409,0.6784,0.8315,0.1902,0.4225,0.5593,0.7704,0.6311,0.7021,H75,MC,HA,Kingston (Vic.)
127031730,Edmondson Park,NSW,Metropolitan,1,2024,Sydney - South West,Greater Sydney,0.3835,0.3827,0.3957,0.4961,0.4782,0.4881,0.4718,0.6363,0.5944,0.1582,0.0735,L25,LC,LA,Liverpool
306021147,Edmonton,QLD,Outer regional,3,2024,Cairns,Rest of Qld,0.5355,0.5480,0.5822,0.4706,0.7260,0.8044,0.4664,0.5949,0.6756,0.3767,0.2250,M50,MC,MA,Cairns
403021058,Edwardstown,SA,Metropolitan,1,2024,Adelaide - South,Greater Adelaide,0.5805,0.5320,0.5929,0.4164,0.7136,0.2505,0.5142,0.7033,0.6937,0.3136,0.6617,M50,MC,MA,Marion
303031060,Eight Mile Plains,QLD,Metropolitan,1,2024,Brisbane - South,Greater Brisbane,0.6661,0.5375,0.6415,0.4201,0.8060,0.7649,0.4350,0.6180,0.7283,0.2665,0.5706,M50,HC,MA,Brisbane
312021344,Eimeo - Rural View,QLD,Inner regional,2,2024,Mackay,Rest of Qld,0.5653,0.5319,0.5853,0.6134,0.5919,0.7276,0.4291,0.5966,0.5919,0.4764,0.3800,M50,MC,MA,Mackay
